PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS1154084A,26/04/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,0,
LS11540850,26/04/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,0,
LS11540850,26/04/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,29/04/2019,25,0,
LS11540861,26/04/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,0,
LS11540861,26/04/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/05/2019,25,0,
LS11540872,26/04/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,0,
LS11540872,26/04/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,29/04/2019,25,0,
LS11540883,26/04/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,50,
LS14369179,26/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,0,0,
LS14369179,26/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/05/2019,0,0,
LS1436918A,26/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,25,0,
LS1436918A,26/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS14369190,26/04/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/04/2019,25,50,
LS14369215,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/05/2019,0,0,
LS14369248,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,25,0,
LS14369248,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/05/2019,25,0,
LS14369259,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,0,0,
LS14449096,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,29/04/2019,25,0,
LS14449096,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,30/04/2019,25,0,
LS14449121,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,30/04/2019,25,0,
LS15332185,26/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,0,50,
LS15332196,26/04/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/05/2019,0,0,
LS15332312,26/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,50,0,
LS15710599,26/04/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/04/2019,0,0,
LS06251322,26/04/2019,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,0,
LS06251322,26/04/2019,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/06/2019,25,0,
LS06251333,26/04/2019,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,0,
LS06653858,26/04/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/04/2019,0,83,
LS06653869,26/04/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/04/2019,25,0,
LS06653880,26/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,50,0,
LS06653905,26/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/05/2019,0,0,
LS06653916,26/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,25,0,
LS06653916,26/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/05/2019,25,0,
LS06653927,26/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS07131461,26/04/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2019,25,0,
LS07131472,26/04/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,25,0,
LS0833034A,26/04/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,26/04/2019,25,0,
LS0833034A,26/04/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,12/05/2019,25,0,
LS08543147,26/04/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/05/2019,25,0,
LS11540839,26/04/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/04/2019,25,0,
LS11540839,26/04/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,29/04/2019,25,0,
LS1154084A,26/04/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,27/04/2019,25,0,
LS14369168,26/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,25,0,
LS14369168,26/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS14369204,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,25,0,
LS14369204,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS14369215,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,0,0,
LS14369248,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS14369259,26/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,0,0,
LS1444899A,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,26/04/2019,25,0,
LS1444899A,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,29/04/2019,25,0,
LS14449096,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,26/04/2019,25,0,
LS1444910A,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,26/04/2019,0,0,
LS1444910A,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,09/05/2019,0,0,
LS14449121,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,26/04/2019,25,0,
LS14449121,26/04/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,29/04/2019,25,0,
LS15332196,26/04/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/04/2019,0,0,
LS15710599,26/04/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/05/2019,0,0,
LS0685396A,27/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/04/2019,25,0,
LS0685396A,27/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/04/2019,25,0,
LS0713152A,27/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS0713152A,27/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS07131541,27/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,50,
LS07131552,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,0,0,
LS07131585,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS07131596,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS07131596,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS0713160A,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS0713160A,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/05/2019,25,0,
LS11540941,27/04/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS11540952,27/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2019,25,0,
LS11540963,27/04/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/05/2019,0,0,
LS12239933,27/04/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/05/2019,25,0,
LS15603704,27/04/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,01/05/2019,25,0,
LS15603770,27/04/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,14/05/2019,25,0,
LS15603781,27/04/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,27/04/2019,0,70,
LS0685396A,27/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/05/2019,25,0,
LS07131530,27/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS07131552,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/05/2019,0,0,
LS07131563,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS07131563,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS07131563,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS07131574,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,0,0,
LS07131574,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,0,0,
LS07131585,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/05/2019,25,0,
LS07131596,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS0713160A,27/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/05/2019,25,0,
LS11540941,27/04/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS11540941,27/04/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS11540952,27/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/04/2019,25,0,
LS11540952,27/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/05/2019,25,0,
LS11540963,27/04/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,0,0,
LS12239933,27/04/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/04/2019,25,0,
LS12239944,27/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/04/2019,25,0,
LS12239944,27/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/05/2019,25,0,
LS14449256,27/04/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,27/04/2019,35,0,
LS14449256,27/04/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,29/04/2019,35,0,
LS14449256,27/04/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,30/04/2019,35,0,
LS15603704,27/04/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,27/04/2019,25,0,
LS15603770,27/04/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,27/04/2019,25,0,
LS15603770,27/04/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,13/05/2019,25,0,
LS0755777A,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,0,0,
LS08330474,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/05/2019,25,0,
LS08330496,28/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,83,0,
LS0833050A,28/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,25,0,
LS0833050A,28/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/05/2019,25,0,
LS08330703,28/04/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,0,83,
LS08543260,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/05/2019,25,0,
LS08543260,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2019,25,0,
LS1571076A,28/04/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,50,0,
LS1571076A,28/04/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/05/2019,50,0,
LS15710781,28/04/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,25,0,
LS15710781,28/04/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/05/2019,25,0,
LS0642778A,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,50,0,
LS0642778A,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/05/2019,50,0,
LS06427790,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,25,0,
LS06427790,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/04/2019,25,0,
LS06427804,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,83,0,
LS06427815,28/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,25,0,
LS06427815,28/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/05/2019,25,0,
LS06427826,28/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,25,0,
LS06427826,28/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/05/2019,25,0,
LS06428068,28/04/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,25,50,
LS0755777A,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/05/2019,0,0,
LS08330474,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,25,0,
LS08330485,28/04/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,83,0,
LS08330510,28/04/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,25,50,
LS08330521,28/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,25,50,
LS08543260,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,25,0,
LS08543271,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/04/2019,25,0,
LS08543271,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2019,25,0,
LS08543271,28/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2019,25,0,
LS15710770,28/04/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/04/2019,25,0,
LS15710770,28/04/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/05/2019,25,0,
LS15710781,28/04/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/05/2019,25,0,
LS0175835A,29/04/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,0,75,
LS01758360,29/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS01758360,29/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS05153940,29/04/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,29/04/2019,25,0,
LS05153940,29/04/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,07/05/2019,25,0,
LS05153973,29/04/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS0625156A,29/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS0625156A,29/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS06538011,29/04/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,86 BEYOND THE BAY MARKINGS                        ,50,03/05/2019,25,0,
LS06538011,29/04/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,86 BEYOND THE BAY MARKINGS                        ,50,08/05/2019,25,0,
LS06538022,29/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/04/2019,25,0,
LS06538022,29/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/05/2019,25,0,
LS06538033,29/04/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/04/2019,25,0,
LS06538033,29/04/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/05/2019,25,0,
LS08543384,29/04/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS0854341A,29/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/05/2019,25,0,
LS08543420,29/04/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/04/2019,25,0,
LS08543420,29/04/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/05/2019,25,0,
LS08543464,29/04/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,29/04/2019,0,113,
LS11768327,29/04/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,14/05/2019,25,0,
LS12240014,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS12240014,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/05/2019,25,0,
LS12240036,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/05/2019,25,0,
LS14369667,29/04/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,0,0,
LS14369678,29/04/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS14369678,29/04/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/05/2019,25,0,
LS14369689,29/04/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS1436969A,29/04/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS1436969A,29/04/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2019,25,0,
LS15603839,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS15603839,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/05/2019,25,0,
LS1560384A,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS15603850,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,0,83,
LS15603861,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,0,0,
LS15603861,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/06/2019,0,0,
LS15603872,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,0,0,
LS15603872,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/05/2019,0,0,
LS15603883,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS15603883,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS15603919,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/05/2019,25,0,
LS15603919,29/04/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/05/2019,25,0,
LS1560392A,29/04/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/04/2019,50,0,
LS1560392A,29/04/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/05/2019,50,0,
LS01758371,29/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS01758371,29/04/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/05/2019,25,0,
LS05153973,29/04/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/05/2019,25,0,
LS06538011,29/04/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,86 BEYOND THE BAY MARKINGS                        ,50,29/04/2019,25,0,
LS06538022,29/04/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/05/2019,25,0,
LS06538033,29/04/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/05/2019,25,0,
LS06538044,29/04/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS06538044,29/04/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/05/2019,25,0,
LS06538044,29/04/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2019,25,0,
LS08543384,29/04/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/05/2019,25,0,
LS08543409,29/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,50,
LS0854341A,29/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS0854341A,29/04/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/06/2019,25,0,
LS08543431,29/04/2019,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2019,25,0,
LS08543431,29/04/2019,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/05/2019,25,0,
LS11768327,29/04/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,29/04/2019,25,0,
LS12239999,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS12239999,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/04/2019,25,0,
LS12240003,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,50,0,
LS12240003,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/05/2019,50,0,
LS12240025,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,50,0,
LS12240025,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/06/2019,50,0,
LS12240036,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,0,
LS12240047,29/04/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/04/2019,25,50,
