PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS21800696,19/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,83,0,
LS2180070A,19/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS23701731,19/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2020,0,0,
LS23701742,19/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2020,83,0,
LS23701877,19/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2020,75,0,
LS1730204A,20/02/2020,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,75,0,
LS1730204A,20/02/2020,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2020,75,0,
LS17500189,20/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,83,0,
LS21401373,20/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/06/2020,0,0,
LS21401431,20/02/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,83,
LS23702031,20/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,75,0,
LS17302163,20/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,0,83,
LS17302163,20/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS17500189,20/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,83,0,
LS17500189,20/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2020,83,0,
LS21401373,20/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2020,0,0,
LS21401431,20/02/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,83,
LS23701990,20/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,0,0,
LS23702031,20/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/05/2020,75,0,
LS23702199,20/02/2020,BURLEY ROAD CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,06/04/2020,70,0,
LS07163162,21/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/05/2020,50,0,
LS20301704,21/02/2020,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2020,0,75,
LS20301770,21/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/05/2020,25,0,
LS20301817,21/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/04/2020,0,0,
LS21701956,21/02/2020,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/04/2020,0,0,
LS2030176A,21/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/06/2020,0,75,
LS25900910,22/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS07163220,22/02/2020,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,83,
LS07163242,22/02/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/06/2020,50,0,
LS18303999,22/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,50,0,
LS14659791,23/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/05/2020,50,0,
LS14659805,23/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/05/2020,50,0,
LS18602060,23/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS18602060,23/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2020,75,0,
LS14482105,24/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/04/2020,50,0,
LS14482149,24/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2020,25,0,
LS06274113,24/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,50,0,
LS14482149,24/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,25,0,
LS14482149,24/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/06/2020,25,0,
LS21701978,24/02/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/05/2020,50,0,
LS14660032,25/02/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,05/05/2020,0,0,
LS23702494,25/02/2020,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,10/06/2020,0,113,
LS06565761,25/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,0,
LS06769739,25/02/2020,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/06/2020,0,83,
LS17700337,26/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS17700348,26/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,25,0,
LS17700348,26/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/06/2020,25,0,
LS17700370,26/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,83,0,
LS17700348,26/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2020,25,0,
LS17700359,26/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS24902003,26/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/06/2020,0,0,
LS20302183,27/02/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/04/2020,50,0,
LS20302208,27/02/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS20302208,27/02/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2020,75,0,
LS20504676,27/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/06/2020,50,0,
LS20504698,27/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS20302172,27/02/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS20504712,27/02/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/05/2020,0,0,
LS21401839,27/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/05/2020,50,0,
LS2140184A,27/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/04/2020,0,0,
LS2140192A,27/02/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,83,
LS0645556A,28/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/05/2020,50,0,
LS17104501,28/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/06/2020,83,0,
LS24102550,28/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/06/2020,0,83,
LS1448231A,28/02/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,83,
LS24102561,28/02/2020,CASTLE ST CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,10/06/2020,0,105,
LS17104589,29/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/05/2020,0,0,
LS1710459A,29/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/06/2020,0,0,
LS24402179,29/02/2020,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,19/05/2020,0,0,
LS24802428,29/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,50,0,
LS24802563,29/02/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,75,0,
LS06678644,29/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,75,
LS17104578,29/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/06/2020,0,0,
LS17104647,29/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS22800589,29/02/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS23703103,29/02/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,10/06/2020,0,83,
LS24802563,29/02/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/06/2020,75,0,
LS2440250A,01/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS24802665,01/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS20900924,01/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS24402496,01/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS24802676,01/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS24802676,01/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/06/2020,75,0,
LS06455694,02/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/05/2020,0,0,
LS12324635,02/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,10/06/2020,75,0,
LS12324635,02/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,29/06/2020,75,0,
LS20800839,02/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/06/2020,25,0,
LS20800872,02/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/05/2020,25,0,
LS21801316,02/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,27/05/2020,50,0,
LS22600262,02/03/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,08/06/2020,50,0,
LS22600273,02/03/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,10/06/2020,0,83,
LS22700416,02/03/2020,CASTLE ST CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,07/04/2020,0,0,
LS22700427,02/03/2020,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS24102798,02/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/04/2020,50,0,
LS24102812,02/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,75,0,
LS24102969,02/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,0,
LS2420136A,02/03/2020,CASTLE ST CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,24/06/2020,0,105,
LS24201381,02/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS20800839,02/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,25,0,
LS20800861,02/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/04/2020,0,0,
LS20800872,02/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/05/2020,25,0,
LS21801305,02/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,14/04/2020,0,0,
LS22700391,02/03/2020,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS24102812,02/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS24102958,02/03/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/05/2020,50,0,
LS17104873,03/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS2170261A,03/03/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,0,50,
LS22102877,03/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,25,0,
LS23602412,03/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/05/2020,50,0,
LS17104840,03/03/2020,WOODHOUSE LANE  CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,16/05/2020,70,0,
LS2170261A,03/03/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,50,
LS22102877,03/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/04/2020,25,0,
LS23501164,03/03/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,08/06/2020,50,0,
LS17200753,04/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,83,
LS17200797,04/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/05/2020,50,0,
LS20302558,04/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/05/2020,50,0,
LS20302569,04/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,50,0,
LS2030257A,04/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/04/2020,50,0,
LS25600032,04/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/05/2020,0,0,
LS20302591,04/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS20302591,04/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,75,0,
LS25600043,04/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/04/2020,0,0,
LS17302822,05/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/05/2020,50,0,
LS18305214,05/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2020,35,0,
LS20601071,05/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/05/2020,0,0,
LS23900964,05/03/2020,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/04/2020,25,0,
LS24201654,05/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS25600112,05/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,50,0,
LS1830519A,05/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/04/2020,50,0,
LS18305214,05/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2020,35,0,
LS18603074,05/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS20601071,05/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/05/2020,0,0,
LS22600659,05/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/05/2020,50,0,
LS23900964,05/03/2020,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/04/2020,25,0,
LS17700767,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/05/2020,50,0,
LS17700789,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS17700803,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,50,0,
LS24402882,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS14482502,06/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,01/04/2020,0,0,
LS17700825,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS2030273A,06/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/05/2020,50,0,
LS22800771,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/04/2020,0,0,
LS25600145,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS25600156,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/06/2020,50,0,
LS14482615,07/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/04/2020,25,0,
LS18401160,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/06/2020,75,0,
LS14482546,07/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS1448258A,07/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS14482615,07/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,25,0,
LS17201064,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/04/2020,25,0,
LS18401160,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS18401240,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/04/2020,0,0,
LS18603121,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/06/2020,0,75,
LS22103268,08/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/05/2020,0,0,
LS23704365,08/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS22103257,08/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/04/2020,0,0,
LS05256364,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,83,0,
LS17700960,09/03/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,83,
LS20505759,09/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,10/06/2020,75,0,
LS22800884,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,50,0,
LS2280091A,09/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,0,
LS24403105,09/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/05/2020,50,0,
LS06274237,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/04/2020,0,0,
LS1770095A,09/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/04/2020,0,0,
LS20505748,09/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,09/04/2020,0,0,
LS20505759,09/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2020,75,0,
LS22800895,09/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/04/2020,0,0,
LS23704423,09/03/2020,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,10/06/2020,0,113,
LS0645629A,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/04/2020,25,0,
LS06770691,10/03/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/06/2020,0,83,
LS18401681,10/03/2020,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/04/2020,0,0,
LS18603325,10/03/2020,WEST STREET CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,08/04/2020,0,0,
LS20601242,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/04/2020,0,0,
LS20601253,10/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/04/2020,25,0,
LS22701077,10/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS23801623,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/04/2020,0,0,
LS0645629A,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/04/2020,25,0,
LS20303211,10/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,83,
LS22103406,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/04/2020,0,0,
LS24803679,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/06/2020,75,0,
LS24803679,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/06/2020,75,0,
LS2480368A,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/04/2020,0,0,
LS18401874,11/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,10/06/2020,0,83,
LS21801713,11/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,04/04/2020,0,0,
LS23400021,11/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/05/2020,0,0,
LS23704820,11/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/04/2020,25,0,
LS24301954,11/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,07/04/2020,0,0,
LS18402006,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,08/04/2020,0,0,
LS23704616,11/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS23704820,11/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/04/2020,25,0,
LS25600189,11/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/04/2020,0,0,
LS18402130,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2020,75,0,
LS18402163,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/05/2020,50,0,
LS20506241,12/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,83,
LS20506274,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS21801826,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/06/2020,0,83,
LS21801848,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/04/2020,0,0,
LS23705051,12/03/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/04/2020,0,0,
LS23705084,12/03/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS24103713,12/03/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/04/2020,0,0,
LS25600225,12/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/04/2020,0,0,
LS25600236,12/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS25600269,12/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/05/2020,50,0,
LS17303042,12/03/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS17303064,12/03/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS1840212A,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/04/2020,0,0,
